searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
delonghi	146	False	delonghi	13	13
дверной звонок	31	False	дверной звонок	9	9
SAMSUNG UE55NU7100UXRU	3	False	SAMSUNG UE55NU7100UXRU	4	4
Телескоп	132	False	Телескоп	12	12
телевизор LG 49	1	False	телевизор LG 49	14	14
щётки bosch	1	False	щётки bosch	14	14
осушители воздуха	6	False	осушители воздуха	5	5
Пылесос lg vc53202nhtr	3	False	Пылесос lg vc53202nhtr	14	14
Блок питания для ноутбука DELL	1	False	Блок питания для ноутбука DELL	14	14
bluetooth гарнитура	271	False	bluetooth гарнитура	5	5
ящик для инструментов	37	False	ящик для инструментов	7	7
пароварки	65	False	пароварки	10	10
синтезатор casio	17	False	синтезатор casio	12	12
Компьютерная гарнитура	2	False	Компьютерная гарнитура	14	14
нагреватели	5	False	нагреватели	11	11
leran eo 4364	1	False	leran eo 4364	2	2
Плита	157	False	Плита	14	14
samsung vc18m3120	2	False	samsung vc18m3120	3	3
Термопаста	77	False	Термопаста	12	12
SVEN SPS-575	1	False	SVEN SPS-575	9	9
сканер для принтера	1	False	сканер для принтера	14	14
айфон 7	28	True	iphone 7	13	3
RTX 2060	3	False	RTX 2060	6	6
Духовой шкаф	294	False	Духовой шкаф	14	14
Игровая приставка ps4	1	False	Игровая приставка ps4	2	2
microsoft office	31	False	microsoft office	0	0
клавиатура без корпусная	1	True	клавиатура blue корпусная	14	0
Индукционная плитка	13	False	Индукционная плитка	14	14
корпус для компьютера	100	False	корпус для компьютера	14	14
фитолампа	10	False	фитолампа	17	17
электроблинница	8	False	электроблинница	5	5
iPhone Xr	2	False	iPhone Xr	3	3
газовый шланг	13	False	газовый шланг	6	6
Оптический привод	12	False	Оптический привод	7	7
Абсорбирующий холодильник	2	False	Абсорбирующий холодильник	14	14
Смартфоны honor	9	False	Смартфоны honor	11	11
Гарнитура безпроводная	4	False	Гарнитура безпроводная	14	14
Холодильник Бирюса М133 металлик	1	True	холодильник бирюса м 133 металлик	14	14
meizu m3	4	False	meizu m3	10	10
стиральная машинка HAIER	8	False	стиральная машинка HAIER	7	7
телевизор 55 дюймов	23	False	телевизор 55 дюймов	12	12
пароочиститель karcher	42	False	пароочиститель karcher	4	4
Набор ножей	15	False	Набор ножей	11	11
бирюса 107	2	False	бирюса 107	6	6
Panasonic мультиварка	2	False	Panasonic мультиварка	14	14
Смартфон Huawei P20 128 ГБ черный	2	False	Смартфон Huawei P20 128 ГБ черный	14	14
Антенна дицеметровая	7	False	Антенна дицеметровая	14	14
Наушники с микрофоном	31	False	Наушники с микрофоном	15	15
USB тестер	7	False	USB тестер	10	10
Айфон apple	2	True	iphone apple	14	12
внутренний жесткий диск	17	False	внутренний жесткий диск	13	13
nokia 6	25	False	nokia 6	13	13
lenovo ideapad 520-15	10	False	lenovo ideapad 520-15	14	14
пылесборник zelmer	3	False	пылесборник zelmer	2	2
внешний ssd	44	False	внешний ssd	13	13
самсунг галакси ноте 8	1	True	samsung galaxy note 8	3	2
набор для педикюра	4	False	набор для педикюра	2	2
чехол для телефона asus	3	False	чехол для телефона asus	10	10
Геймпад	123	False	Геймпад	12	12
Мультислайсер для	1	False	Мультислайсер для	14	14
Core i5-8250U	10	False	Core i5-8250U	9	9
sony bravia	8	False	sony bravia	8	8
Xiomi mi mix	2	False	Xiomi mi mix	13	13
грильницы	5	False	грильницы	14	14
плитка настольная электрическая	64	False	плитка настольная электрическая	13	13
пылесос bosch	37	False	пылесос bosch	13	13
Кухонная вытяжка	7	False	Кухонная вытяжка	8	8
Candy	21	False	Candy	13	13
микроволновки	103	False	микроволновки	14	14
Ролики	1	False	Ролики	7	7
Ноутбук LENOVO IdeaPad 530S-15IKB	2	False	Ноутбук LENOVO IdeaPad 530S-15IKB	0	0
автомобильный компрессор	30	False	автомобильный компрессор	12	12
Ноутбуки	337	False	Ноутбуки	13	13
Honor  7s	1	False	honor 7s	11	11
лапшерезка	14	False	лапшерезка	1	1
коврики	6	False	коврики	14	14
чайник бош	5	True	чайник bosch	14	12
Huawei	124	False	Huawei	11	11
NVIDIA Geforce GTX 1060	2	False	NVIDIA Geforce GTX 1060	0	0
графический планшет для рисования	13	False	графический планшет для рисования	12	12
bluetooth колонка	84	False	bluetooth колонка	12	12
электрорубанок	11	False	электрорубанок	13	13
5080x	1	False	5080x	1	1
шнек для мясорубки	13	False	шнек для мясорубки	2	2
Мышь игровая	22	False	Мышь игровая	14	14
fm трансмиттер	66	False	fm трансмиттер	11	11
Hi Fi плеер сони	1	True	hi fi плеер sony	9	2
Антена для цифровогг телевидения	1	True	антена для цифрового телевидения	13	0
bbk 39lem-1045 t2c	2	True	bbk 39lem-1045 t2 c	2	2
вафельница и орешница	122	False	вафельница и орешница	10	10
Gopro	13	False	Gopro	3	3
iphone 7 как новый	4	False	iphone 7 как новый	6	6
gtx 760	1	False	gtx 760	11	11
Клавиатура	184	False	Клавиатура	14	14
Блендер бош	5	True	блендер bosch	14	13
ножеточка	24	False	ножеточка	4	4
Холодильник Haier C2F637CFMV	7	False	Холодильник Haier C2F637CFMV	14	14
набор столовых приборов	41	False	набор столовых приборов	6	6
Процессоры	16	False	Процессоры	14	14
Термометр	56	False	Термометр	13	13
4012	2	False	4012	9	9
лектрическая плита ЛЫСЬВА ЭП 43Р3 черный	6	False	лектрическая плита ЛЫСЬВА ЭП 43Р3 черный	13	13
автомобильная акустика	3	False	автомобильная акустика	6	6
Lenovo 81d1001dru	1	False	Lenovo 81d1001dru	4	4
bluetooth аудио	2	False	bluetooth аудио	9	9
плиты	47	False	плиты	13	13
samsung / пылесос sc 8836, 2200вт	1	False	samsung / пылесос sc 8836, 2200вт	14	14
Керамический тепловентилятор	5	False	Керамический тепловентилятор	12	12
ноутбук трансформер	21	True	ноутбук transformer	13	15
Карта памяти	95	False	Карта памяти	14	14
Scarlett SC-AH986E04	1	False	Scarlett SC-AH986E04	3	3
игровое кресло	99	False	игровое кресло	13	13
Соковыжималка	116	False	Соковыжималка	14	14
электрогенераторы	1	False	электрогенераторы	1	1
lg hw306lge0	1	False	lg hw306lge0	1	1
смартфон techno	1	False	смартфон techno	14	14
кабель lan	3	False	кабель lan	13	13
Насос для стиральной машинки	3	False	Насос для стиральной машинки	10	10
двд плееры	2	True	dvd плееры	12	12
15.08.20.02 Аксессуары для 3D ручек	1	False	15.08.20.02 Аксессуары для 3D ручек	14	14
автопланшет	11	False	автопланшет	14	14
instax	28	False	instax	5	5
Машины посудомоечные	1	False	Машины посудомоечные	14	14
мясорубка роторная	2	False	мясорубка роторная	14	14
Телефон хонор	8	True	телефон honor	13	12
Hotpoint-Ariston VMUF 501	3	False	Hotpoint-Ariston VMUF 501	0	0
оргтехника	3	False	оргтехника	10	10
oppo	72	False	oppo	10	10
гпафический планшет	1	True	графический планшет	5	11
электрооткрывалка	6	False	электрооткрывалка	1	1
darina b em341 406 w	4	False	darina b em341 406 w	11	11
стакан для кофе	9	False	стакан для кофе	17	17
принтер сканер и xerox	5	False	принтер сканер и xerox	9	9
смартфон doogee bl7000	1	False	смартфон doogee bl7000	14	14
Холодильник lg	29	False	Холодильник lg	15	15
микроволновая печь blue тарелки	5	False	микроволновая печь blue тарелки	14	14
nokia смартфон	6	False	nokia смартфон	5	5
Плоскошовная машина	4	False	Плоскошовная машина	2	2
Inoa	1	False	Inoa	14	14
Как взять в кредтт в РБТ.ру новосибирск	5	False	Как взять в кредтт в РБТ.ру новосибирск	26	26
