searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
гибкая металлическая подводка	5	False	гибкая металлическая подводка	3	3
sr 655 x 10 tr	5	False	sr 655 x 10 tr	10	10
плиты электрические	5	False	плиты электрические	19	19
мфу	124	False	мфу	10	10
РјС„Сѓ Р»Р°Р·РµСЂРЅР°СЏ РїРµС‡Р°С‚СЊ	5	False	рјс„сѓ р» р°р·рµсђрѕр°сџ рїрµс‡р°с‚сњ	20	0
настольные плиты	164	False	настольные плиты	19	19
ik3520	2	False	ik3520	0	0
ATLANT 4624-101	5	False	ATLANT 4624-101	0	0
видеодомофон	10	False	видеодомофон	0	0
251778	2	False	251778	1	1
leran	13	False	leran	9	9
ATLANT 4307-000	1	False	ATLANT 4307-000	0	0
285743	6	False	285743	1	1
200335	5	False	200335	1	1
atlant 7401	37	False	atlant 7401	0	0
стиральная машина samsung	53	False	стиральная машина samsung	18	18
270632	12	False	270632	1	1
smeg sr775po	1	False	smeg sr775po	1	1
саратов 452 (кш-120)	6	False	саратов 452 (кш-120)	2	2
Холодильник BEKO CSKR250M01W белый	1	False	Холодильник BEKO CSKR250M01W белый	0	0
0257574	8	False	0257574	0	0
liebherr sbs 7212	5	False	liebherr sbs 7212	2	2
211957	11	False	211957	1	1
биде	1	False	биде	0	0
бирюса 152	9	False	бирюса 152	5	5
bbk	58	False	bbk	10	10
kgn39vw16r	2	False	kgn39vw16r	0	0
kgn39ak18r	2	False	kgn39ak18r	0	0
Pozis RK-149 графит	1	True	pozis rk-149 graphite	0	0
hj,jn gsktcjc	2	True	робот пылесос	20	19
250945	3	False	250945	1	1
atlant 4426	198	False	atlant 4426	2	2
187600	8	False	187600	1	1
блинница	46	False	блинница	18	18
капельная кофеварка Magio0349	1	False	капельная кофеварка Magio0349	0	0
020 e	3	False	020 e	10	10
188938	5	False	188938	1	1
indesit стиральные машинки	3	False	indesit стиральные машинки	20	20
HANSA BHC36106	3	False	HANSA BHC36106	0	0
тент шатер	3	False	тент шатер	0	0
атлант хм 6325-181	3	True	atlant хм 6325-181	0	1
микроволновая печь серебристый	1	False	микроволновая печь серебристый	20	20
volt	1	False	volt	9	9
вироционные ножки	1	True	вибрационные ножки	9	0
книга	9	False	книга	17	17
холодильник черный	19	False	холодильник черный	17	17
 полка для холодильной камеры норд 49х32	1	True	полка для холодильной камеры nord 49х32	0	0
ICUNS 3324	22	False	ICUNS 3324	1	1
264535	1	False	264535	1	1
сварочный аппарат полуавтомат	2	False	сварочный аппарат полуавтомат	4	4
Beko WRS 55 P1 BWW	1	False	Beko WRS 55 P1 BWW	15	15
стиральная машина с паром	4	False	стиральная машина с паром	20	20
стабилизаторы напряжения, сетевые фильтры, ибп	5	False	стабилизаторы напряжения, сетевые фильтры, ибп	20	20
PCP6A6M90R	2	False	PCP6A6M90R	1	1
индукционные переносные плиты	1	False	индукционные переносные плиты	0	0
машинка для стрижки	13	False	машинка для стрижки	19	19
Pozis RK FNF-172 W GF	1	False	Pozis RK FNF-172 W GF	4	4
Холодильник Bravo XR-81WD	1	False	Холодильник Bravo XR-81WD	1	1
печь	25	False	печь	19	19
0235198	2	False	0235198	1	1
Телевизор TCL LED49D2900	1	False	Телевизор TCL LED49D2900	0	0
m 785	6	False	m 785	10	10
Мясорубка	131	False	Мясорубка	19	19
комбинированная печь веко	1	True	комбинированная печь beko	0	0
0135022	1	False	0135022	1	1
270521	4	False	270521	1	1
Электрочайник	63	False	Электрочайник	19	19
Тассимо	3	True	tassimo	18	17
6026	39	False	6026	8	8
247362	4	False	247362	1	1
268238	1	False	268238	1	1
220384	1	False	220384	1	1
пароварка	193	False	пароварка	14	14
тарелки	12	False	тарелки	19	19
222562	1	False	222562	1	1
MAUNFELD MGHG 64 76 RILB	1	False	MAUNFELD MGHG 64 76 RILB	0	0
KUPPERSBERG F 912 W	3	False	KUPPERSBERG F 912 W	10	10
газовая варочная панель ricci	1	False	газовая варочная панель ricci	20	20
177285	30	False	177285	1	1
mum 4855	1	False	mum 4855	4	4
216487	11	False	216487	1	1
Canon 6d mark ii	1	False	Canon 6d mark ii	0	0
EKG 95010 CW	6	False	EKG 95010 CW	1	1
154072	21	False	154072	1	1
Атлант СМА 70С1010	1	True	atlant sma 70с1010	0	0
МЯСОРУБКИ	11	False	МЯСОРУБКИ	17	17
453	3	False	453	10	10
HD 9321/21	1	False	HD 9321/21	0	0
5211	2	False	5211	6	6
моющий пылесос для дома	46	False	моющий пылесос для дома	10	10
260923	1	False	260923	1	1
мини-печь	261	False	мини-печь	19	19
0217020	1	False	0217020	1	1
117	7	False	117	10	10
Sharp KC-A61RW	2	False	Sharp KC-A61RW	2	2
m20bwg	1	False	m20bwg	0	0
283087	2	False	283087	0	0
Kenwood KFR-1720 NFX	2	False	Kenwood KFR-1720 NFX	1	1
атлант хм 6224-000	2	True	atlant хм 6224-000	0	0
гриль на газу	1	False	гриль на газу	6	6
зеленый холодильник	14	False	зеленый холодильник	1	1
198875	3	False	198875	1	1
робот-пылесос panda i5	3	False	робот-пылесос panda i5	1	1
reex	392	False	reex	18	18
KUPPERSBERG HO 658 T	1	False	KUPPERSBERG HO 658 T	10	10
Пылесос Miele S5781 H.E.P.A.	2	False	Пылесос Miele S5781 H.E.P.A.	0	0
HBF554YB0R	34	False	HBF554YB0R	0	0
Сушильные машины	11	False	Сушильные машины	7	7
фильтр bosch	3	False	фильтр bosch	12	12
24260	16	False	24260	2	2
193903	10	False	193903	1	1
Стиральные машины	174	False	Стиральные машины	18	18
237086	4	False	237086	1	1
супер плюс азон	1	True	super plus зон	0	0
Indesit EF 20 D	1	False	Indesit EF 20 D	0	0
блендеры погружные	258	False	блендеры погружные	19	19
Щипцы для завивки волос Vitek VT-8407	1	False	Щипцы для завивки волос Vitek VT-8407	0	0
5081	4	False	5081	2	2
GoPro Fusion 360	1	False	GoPro Fusion 360	0	0
264885	5	False	264885	1	1
261264	2	False	261264	1	1
bfl634gs1	4	False	bfl634gs1	1	1
Вытяжка со стеклом	63	False	Вытяжка со стеклом	19	19
Gardena	23	False	Gardena	19	19
beko бежевый холодильник	1	False	beko бежевый холодильник	1	1
EWF1287EMW	1	False	EWF1287EMW	1	1
рисоварка	18	False	рисоварка	2	2
Телевизор Samsung UE32N5300AU	2	False	Телевизор Samsung UE32N5300AU	1	1
usb хаб	1	False	usb хаб	10	10
asus x507ub-bq362t (90nb0hn1-m05140)	1	False	asus x507ub-bq362t (90nb0hn1-m05140)	0	0
планетарный миксер	46	False	планетарный миксер	18	18
стиральная машина bosh SMV46NX01R	1	False	стиральная машина bosh SMV46NX01R	0	0
электрочайник bosch	9	False	электрочайник bosch	13	13
Nobo Viking NFC4N 15 40	2	False	Nobo Viking NFC4N 15 40	2	2
 THERMEX FLAT PLUS IF 100V (PRO)	2	False	thermex flat plus if 100v (pro)	0	0
РіР°Р·РѕРІР°СЏ РІР°СЂРѕС‡РЅР°СЏ РїР°РЅРµР»СЊ	148	False	рір°р·рѕрір°сџ рір°сђрѕс‡рѕр°сџ рїр°рѕрµр» сњ	19	0
Electrolux EW6S2R27C	2	False	Electrolux EW6S2R27C	1	1
apple iphone 7	5	False	apple iphone 7	16	16
Сетка для бритвы паносоник ст-25	2	False	Сетка для бритвы паносоник ст-25	0	0
255556	4	False	255556	1	1
Kuppersberg GL 6088	14	False	Kuppersberg GL 6088	1	1
Водонагреватель проточный Electrolux NPX 12-18 Sensomatic Pro	2	False	Водонагреватель проточный Electrolux NPX 12-18 Sensomatic Pro	1	1
духовой шкаф Zanussi OPZA 4330 X	1	False	духовой шкаф Zanussi OPZA 4330 X	1	1
ASUS ZenFone 5 Lite	2	False	ASUS ZenFone 5 Lite	1	1
Фильтр Профи Осмо 100М	1	False	Фильтр Профи Осмо 100М	0	0
MAUNFELD TSH 60 INOX	1	False	MAUNFELD TSH 60 INOX	0	0
встраиваемая варочная газовая панель на 2 конфорки	48	False	встраиваемая варочная газовая панель на 2 конфорки	18	18
водонагреватель накопительный 100	19	False	водонагреватель накопительный 100	19	19
271440	7	False	271440	1	1
20260	2	False	20260	1	1
F-10 B8 ND	1	False	F-10 B8 ND	1	1
встроенные холодильники двухкамерный	96	False	встроенные холодильники двухкамерный	19	19
термокружка	51	False	термокружка	6	6
кофеварки	54	False	кофеварки	19	19
газонокосилка электрическая	16	False	газонокосилка электрическая	1	1
Встраиваемая газовая варочная панель	38	False	Встраиваемая газовая варочная панель	19	19
HBG536YS0R	24	False	HBG536YS0R	0	0
178162	6	False	178162	1	1
Samsung RB 37 J5000WW	10	False	Samsung RB 37 J5000WW	1	1
Микроволновая печь	321	False	Микроволновая печь	19	19
 Indesit ST 167	2	False	indesit st 167	0	0
gorenje we 72	2	False	gorenje we 72	13	13
чайники	101	False	чайники	19	19
Холодильник двухкамерный LG GA-B 419 SYGL бежевый	1	False	Холодильник двухкамерный LG GA-B 419 SYGL бежевый	1	1
Timberk SWH RE1 30 DG	1	False	Timberk SWH RE1 30 DG	11	11
4214-000	17	False	4214-000	1	1
утюги	274	False	утюги	19	19
liebherr холодильник	7	False	liebherr холодильник	19	19
100CB	1	False	100CB	0	0
электрические плиты	226	False	электрические плиты	19	19
Hotpoint-Aristonv RSM 601 W	1	True	hotpoint-ariston rsm 601 w	0	8
процессор для компьютера	12	False	процессор для компьютера	16	16
машинка для стрижки волос	166	False	машинка для стрижки волос	19	19
атлант хм 6023-031	18	True	atlant хм 6023-031	0	0
0282862	4	False	0282862	0	0
Korting HK 63552 B	1	False	Korting HK 63552 B	1	1
tx-24fr250	4	False	tx-24fr250	1	1
средство для очистки кофемашин	5	False	средство для очистки кофемашин	1	1
scarlett sc-gs 130	2	False	scarlett sc-gs 130	1	1
285174	2	False	285174	1	1
Electronicsdeluxe 605304.01эви	1	False	Electronicsdeluxe 605304.01эви	0	0
271594	6	False	271594	1	1
0203185	2	False	0203185	1	1
159530	10	False	159530	1	1
Samsung WW80K62E61W	1	False	Samsung WW80K62E61W	0	0
259273	32	False	259273	1	1
ryobi	7	False	ryobi	1	1
Tefal Jamie Oliver	1	False	Tefal Jamie Oliver	0	0
atlant 4423	35	False	atlant 4423	1	1
встраиваемые микроволновые печи свч	11	False	встраиваемые микроволновые печи свч	20	20
lg f-10b8qd	2	False	lg f-10b8qd	1	1
тарелка для микроволновой печи	19	False	тарелка для микроволновой печи	13	13
система обратного осмоса	15	False	система обратного осмоса	15	15
226948	5	False	226948	1	1
285230	25	False	285230	0	0
k800	2	False	k800	20	20
водонагреватель накопительный 80	145	False	водонагреватель накопительный 80	19	19
россия	2	False	россия	20	20
генератор бензиновый	17	False	генератор бензиновый	19	19
чай	115	False	чай	10	10
ip камеры	19	False	ip камеры	15	15
samsung ue40	1	False	samsung ue40	1	1
Чайник	147	False	Чайник	19	19
Духовой шкаф газовый	15	False	Духовой шкаф газовый	18	18
холодильник липхер	6	False	холодильник липхер	20	20
420110	2	False	420110	2	2
Samsung NA64H3010AK	2	False	Samsung NA64H3010AK	0	0
75UK6750	5	False	75UK6750	1	1
honor 9	18	False	honor 9	5	5
кофемашина еа	5	False	кофемашина еа	19	19
майджор	1	False	майджор	0	0
ELIKOR Модерн Кварц 60	2	True	elikor modern кварц 60	0	0
darina газ плита	35	False	darina газ плита	18	18
ветчинница	110	False	ветчинница	5	5
smart телевизор	13	False	smart телевизор	19	19
Печь	10	False	Печь	19	19
белоснежка	8	False	белоснежка	7	7
178839	3	False	178839	1	1
GN 5111 WH-B	8	False	GN 5111 WH-B	0	0
блендер vitek vt-8528	1	False	блендер vitek vt-8528	0	0
холодильные лари	2	False	холодильные лари	0	0
BRB260030WW	11	False	BRB260030WW	0	0
макбук	3	True	macbook	11	7
оверлок	43	False	оверлок	19	19
283449	5	False	283449	0	0
228080	41	False	228080	0	0
Холодильник Sharp SJ-311	1	False	Холодильник Sharp SJ-311	0	0
kenwood	101	False	kenwood	12	12
moulinex	302	False	moulinex	14	14
176941	5	False	176941	1	1
Встраиваемые газовые духовки	5	False	Встраиваемые газовые духовки	19	19
 Korting OKB 481 CRN	1	False	korting okb 481 crn	9	9
0236089	23	False	0236089	1	1
терка электрическая	8	False	терка электрическая	0	0
235046	21	False	235046	1	1
Electronics L32V770VKE	1	False	Electronics L32V770VKE	0	0
0200478	2	False	0200478	1	1
Монитор	18	False	Монитор	18	18
4425	25	False	4425	2	2
робот пылесос	323	False	робот пылесос	19	19
225914	17	False	225914	1	1
Вакууматор	6	False	Вакууматор	3	3
Insinkerator	1	False	Insinkerator	3	3
0165920	1	False	0165920	1	1
43uj750v	1	False	43uj750v	1	1
hbf534eb0r	7	False	hbf534eb0r	0	0
Походная печка	1	False	Походная печка	0	0
встраиваемая микроволновая печь	138	False	встраиваемая микроволновая печь	19	19
gorenje	277	False	gorenje	13	13
