searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
Ginzzu NFK-500	1	False	Ginzzu NFK-500	30	30
Оптигриль	1	False	Оптигриль	30	30
Кабель HDMI 1м Orico HM14-​10 круглый	5	False	Кабель HDMI 1м Orico HM14-​10 круглый	21	21
Xl2546	1	False	Xl2546	30	30
нож	6	False	нож	24	24
Lol	4	False	Lol	24	24
набор инструментов	32	False	набор инструментов	27	27
Санки	11	False	Санки	2	2
galaxy s7	1	False	galaxy s7	30	30
valtec 1/2	1	False	valtec 1/2	26	26
Camarelo Vision	3	False	Camarelo Vision	25	25
DDR3 so	1	False	DDR3 so	30	30
www.dns-shop.ru	1	False	www.dns-shop.ru	30	30
кофеварка рожковая	10	False	кофеварка рожковая	27	27
клавиатура беспроводная	44	False	клавиатура беспроводная	27	27
аппарат для маникюра	2	False	аппарат для маникюра	25	25
Агрессор	2	False	Агрессор	9	9
термостаты	1	False	термостаты	30	30
ieee 1394	4	False	ieee 1394	30	30
Kingston hyperx predator	4	False	Kingston hyperx predator	23	23
i5 6600k	1	False	i5 6600k	30	30
Robotiq Adaptive Robot Grippers	1	False	Robotiq Adaptive Robot Grippers	30	30
i7 8700	14	False	i7 8700	30	30
redragon cobra	2	False	redragon cobra	30	30
бытовая техника для кухни	1	False	бытовая техника для кухни	30	30
Мфу чернильное	2	False	Мфу чернильное	30	30
мфу	49	False	мфу	24	24
массаж	3	False	массаж	30	30
Картридж т2	1	True	картридж t2	28	28
стиральная машина	104	False	стиральная машина	28	28
Noctua NF-A14 iPPC Q100	1	False	Noctua NF-A14 iPPC Q100	30	30
графический планшет	13	False	графический планшет	27	27
s15 s530un	1	False	s15 s530un	30	30
лента шлифовальная	8	False	лента шлифовальная	23	23
кабель витая пара категории 6	1	False	кабель витая пара категории 6	30	30
Газовая колонка нева 6014	1	False	Газовая колонка нева 6014	30	30
american	2	False	american	30	30
кабель microusb	2	False	кабель microusb	30	30
автомобильные динамики	3	False	автомобильные динамики	30	30
Кукла ВЕСНА Ася 4 26 см	4	False	Кукла ВЕСНА Ася 4 26 см	30	30
prima pappa	3	False	prima pappa	30	30
Утюги	8	False	Утюги	29	29
jbl t110	1	False	jbl t110	30	30
gigabyte am4	1	False	gigabyte am4	27	27
MVA20-1-032-C	1	False	MVA20-1-032-C	30	30
кабель удлинитель usb 3.0	5	False	кабель удлинитель usb 3.0	30	30
Автокресло	4	False	Автокресло	30	30
asrock z390 extreme4	1	False	asrock z390 extreme4	30	30
Noctua	3	False	Noctua	30	30
XIAOMI MI NOTEBOOK AIR 13.3	1	False	XIAOMI MI NOTEBOOK AIR 13.3	30	30
R5SL240G	1	False	R5SL240G	30	30
bang olufsen	1	False	bang olufsen	30	30
дэн браун	1	True	дэн braun	18	21
ml2620	1	False	ml2620	30	30
i5 8400	33	False	i5 8400	28	28
Калонки броьшие	2	False	Калонки броьшие	30	30
тепловая завеса	6	False	тепловая завеса	21	21
g603	1	False	g603	30	30
karcher vc 3	4	False	karcher vc 3	27	27
сиди привод	1	False	сиди привод	30	30
УСИЛИТЕЛЬ ПЕРФОРАЦИИ durable	1	False	УСИЛИТЕЛЬ ПЕРФОРАЦИИ durable	30	30
D101S	4	False	D101S	21	21
GIGABYTE B450M DS3H	6	False	GIGABYTE B450M DS3H	28	28
Б0008003	1	False	Б0008003	30	30
2080 ti	4	False	2080 ti	29	29
SDC10G2/16GBSP	1	False	SDC10G2/16GBSP	30	30
asus 2080	2	False	asus 2080	30	30
macbook pro 13	10	False	macbook pro 13	29	29
двери	1	False	двери	30	30
razer	22	False	razer	24	24
PocketBook 740	2	False	PocketBook 740	27	27
кабель usb-usb	2	False	кабель usb-usb	18	18
адаптер HDD	1	False	адаптер HDD	30	30
CANON MP490	1	False	CANON MP490	30	30
msi gt63 8re-​021ru	1	False	msi gt63 8re-​021ru	30	30
Dell G3 3579	1	False	Dell G3 3579	30	30
блендер стационарный	23	False	блендер стационарный	29	29
VX2458	2	False	VX2458	30	30
монитор samsung s24d300h r 24	1	False	монитор samsung s24d300h r 24	8	8
Моноблок ASUS Vivo AiO V241ICGK-BA111T Black 90PT01W1-M09240 (Intel Core i5-8250U 1.6 GHz/4096Mb/1000Gb/nVidia GeForce GT 930MX 2048Mb/Wi-Fi/Bluetooth/Cam/23.8/1920x1080/Windows 10 Home 64-bit)	1	False	Моноблок ASUS Vivo AiO V241ICGK-BA111T Black 90PT01W1-M09240 (Intel Core i5-8250U 1.6 GHz/4096Mb/1000Gb/nVidia GeForce GT 930MX 2048Mb/Wi-Fi/Bluetooth/Cam/23.8/1920x1080/Windows 10 Home 64-bit)	30	30
FA-5653-4	1	False	FA-5653-4	30	30
разетки	1	False	разетки	30	30
Станок для дрели	3	False	Станок для дрели	20	20
Cactus 480	1	False	Cactus 480	27	27
стабилизаторы напряжения	10	False	стабилизаторы напряжения	29	29
тюбинг	10	False	тюбинг	12	12
View sonic	2	False	View sonic	30	30
philips avent	3	False	philips avent	30	30
rg 45	1	False	rg 45	24	24
рондел	2	False	рондел	30	30
Amd ryzen 3 2200g	2	False	Amd ryzen 3 2200g	29	29
Huawei p10	4	False	Huawei p10	27	27
внешний аккумулятор	3	False	внешний аккумулятор	30	30
Автомобильные магнито	6	True	автомобильные магнитолы	21	0
gtx 1070ti	7	True	gtx 1070 ti	30	29
Taller чайник	1	False	Taller чайник	30	30
моноблок hp	4	False	моноблок hp	25	25
Msi b360	1	False	Msi b360	30	30
Bluetooth pci	1	False	Bluetooth pci	30	30
IPhone X чехол	1	False	IPhone X чехол	29	29
g620	1	False	g620	30	30
Ранец	1	False	Ранец	30	30
2xz70es	1	False	2xz70es	30	30
Кабель Hama USB 2.​0 5m	2	False	Кабель Hama USB 2.​0 5m	30	30
триммер	10	False	триммер	24	24
ДОМАШНИЙ ПОМОЩНИК	1	False	ДОМАШНИЙ ПОМОЩНИК	30	30
пакеты для ламинирования	2	False	пакеты для ламинирования	30	30
apple	51	False	apple	25	25
wacom intuos pro	1	False	wacom intuos pro	30	30
314	6	False	314	24	24
ipad	22	False	ipad	29	29
МОНОБЛОК	4	False	МОНОБЛОК	25	25
Микроволновая печь CASO MCG 25 Chef черный	1	False	Микроволновая печь CASO MCG 25 Chef черный	30	30
xiaomi mi5	1	True	xiaomi mi 5	27	27
fx 8320e	5	False	fx 8320e	30	30
8914816	1	False	8914816	0	0
ddr3	9	False	ddr3	30	30
акб htc m 9	2	False	акб htc m 9	24	24
8398685	1	False	8398685	1	1
ssd для ноутбука	3	False	ssd для ноутбука	23	23
WD Blue WDS100T2B0A	1	False	WD Blue WDS100T2B0A	30	30
Rowenta 95	1	False	Rowenta 95	25	25
аккумуляторы ааа	2	False	аккумуляторы ааа	28	28
GL 3054	1	False	GL 3054	30	30
mi band	3	False	mi band	28	28
удусекщдгч	2	True	electrolux	30	25
ballu	4	False	ballu	28	28
HX430C15PB3/16	1	False	HX430C15PB3/16	30	30
геймерские кресла	12	False	геймерские кресла	28	28
а 101	2	False	а 101	24	24
Hama 3.​5 Jack (​M)​ -​ 2xRCA (​F)	1	False	hama 3.​5 jack (​m) ​ -​ 2xrca (​f)	30	0
набор кастрюль	4	False	набор кастрюль	30	30
razer kraken pro v2	2	False	razer kraken pro v2	30	30
Кроштейн	1	False	Кроштейн	30	30
lanmaster 12х10х7	1	False	lanmaster 12х10х7	13	13
xiaomi redmi note 5	24	False	xiaomi redmi note 5	29	29
Колун	2	False	Колун	30	30
игровая палатка	6	False	игровая палатка	30	30
Три кота	36	False	Три кота	29	29
Мягкие игрушки orang	2	False	Мягкие игрушки orang	30	30
доска магнитно-маркерная	3	False	доска магнитно-маркерная	21	21
GE63 8RF	1	False	GE63 8RF	30	30
картофелечистка	2	False	картофелечистка	30	30
H500P	3	False	H500P	20	20
jbl clip 3	3	False	jbl clip 3	30	30
Настольный светильник ЭРА NLED	2	False	Настольный светильник ЭРА NLED	30	30
Умные часы	2	False	Умные часы	27	27
GTX 1050 AERO ITX 2G OC	2	False	GTX 1050 AERO ITX 2G OC	30	30
Картридж Canon 718 для LBP-7200C MF8330C желтый	1	False	Картридж Canon 718 для LBP-7200C MF8330C желтый	30	30
Apacer PANTHER AP240GAS340G-1	1	False	Apacer PANTHER AP240GAS340G-1	30	30
Kromax atlantis 45	1	True	kromax atlantis-45	30	30
ww80k62e07s	1	False	ww80k62e07s	30	30
HP 2280	1	False	HP 2280	30	30
Имобилайзер	1	True	иммобилайзер	30	0
лепи усы	1	False	лепи усы	30	30
Tescoma	1	False	Tescoma	30	30
Санки тимка 5	1	False	Санки тимка 5	2	2
коляску Golden dady	1	False	коляску Golden dady	30	30
da04	2	False	da04	18	18
духовой шкаф samsung 595	3	False	духовой шкаф samsung 595	30	30
smartbuy	4	False	smartbuy	22	22
Acer a715	1	False	Acer a715	30	30
часы настольные электронные	2	False	часы настольные электронные	15	15
Конверт	2	False	Конверт	30	30
шампунь	1	False	шампунь	30	30
вакуумный упаковщик	13	False	вакуумный упаковщик	30	30
ed600	1	False	ed600	30	30
Самолет 5508	1	False	Самолет 5508	30	30
msi trident 3	5	False	msi trident 3	28	28
D-​Link DSL-​2640U	2	False	D-​Link DSL-​2640U	27	27
xbox 360	6	False	xbox 360	28	28
m102a	1	False	m102a	30	30
Рбкзак	1	True	рюкзак	30	30
сабвуфер	18	False	сабвуфер	28	28
карта мира	1	False	карта мира	30	30
i5 8600k	9	False	i5 8600k	27	27
bojole	1	False	bojole	30	30
развивающие книги	2	False	развивающие книги	15	15
сварочный аппарат	19	False	сварочный аппарат	30	30
патчкорд	4	False	патчкорд	30	30
Galaxy gear	1	False	Galaxy gear	30	30
стаканчики	1	False	стаканчики	30	30
ps4 controller	1	False	ps4 controller	30	30
gtx 950	8	False	gtx 950	24	24
Ручка Xiaomi Mi Pen	2	False	Ручка Xiaomi Mi Pen	30	30
play station 4 pro	2	False	play station 4 pro	24	24
BBK 20MWS-773M	1	False	BBK 20MWS-773M	30	30
роутер	29	False	роутер	28	28
Mi mix 3	1	False	Mi mix 3	24	24
ivideo	1	True	video	30	30
Кукла antonio juan	1	False	Кукла antonio juan	30	30
антивирус касперского	9	False	антивирус касперского	25	25
knipex 70-02-160	1	False	knipex 70-02-160	6	6
гарнитура	16	False	гарнитура	27	27
steelseries rival	2	False	steelseries rival	23	23
клавиатура Corsair	4	False	клавиатура Corsair	14	14
collonil	3	False	collonil	30	30
котёл газовый	12	False	котёл газовый	29	29
Терморегулятор Тернео 40ампер	1	True	терморегулятор terneo 40 ампер	30	0
SMV25EX01R	1	False	SMV25EX01R	0	0
Chieftec gpc-700s	4	False	Chieftec gpc-700s	30	30
imac	19	False	imac	5	5
ASUS ROG Strix	1	False	ASUS ROG Strix	30	30
cd	2	False	cd	24	24
keenetic ultra	1	False	keenetic ultra	30	30
db	2	False	db	24	24
thinkpad	5	False	thinkpad	20	20
чехол для планшета Prestigio GRACE 3101	7	False	чехол для планшета Prestigio GRACE 3101	30	30
пуско-зкратон	1	False	пуско-зкратон	30	30
Ryzen 5 2600x	7	False	Ryzen 5 2600x	30	30
газовые плиты	2	False	газовые плиты	30	30
Неодимовый магнит	1	False	Неодимовый магнит	30	30
razer hammerhead v2	1	False	razer hammerhead v2	30	30
hyperx fury red	1	False	hyperx fury red	20	20
Шлифовальная машина Bort BWS 905 R	2	False	Шлифовальная машина Bort BWS 905 R	30	30
plextor	3	False	plextor	26	26
mree2	1	False	mree2	30	30
f8j207bt04-gld	1	False	f8j207bt04-gld	30	30
Мастерская малыша	1	False	Мастерская малыша	30	30
Zalman CNPS10X Optima	1	False	Zalman CNPS10X Optima	30	30
Комбайн	2	False	Комбайн	30	30
i5-4570	1	False	i5-4570	30	30
клавиатура bluetooth	1	False	клавиатура bluetooth	30	30
Клещи обжимные	2	False	Клещи обжимные	29	29
Asus P7h55 m	3	False	Asus P7h55 m	30	30
жесткий диск 2 tb	15	False	жесткий диск 2 tb	28	28
zyxel air	1	False	zyxel air	30	30
Maclaren	3	False	Maclaren	30	30
raspberry pi 3	9	False	raspberry pi 3	30	30
thinkpad t580	1	False	thinkpad t580	30	30
Huggies	3	False	Huggies	30	30
Принтер	18	False	Принтер	29	29
Доска для рисования	7	False	Доска для рисования	30	30
apple watch series 3	19	False	apple watch series 3	26	26
SanDisk SDSSDA	1	False	SanDisk SDSSDA	30	30
Дорсанваль	1	False	Дорсанваль	30	30
стн	4	False	стн	24	24
tatamia	3	False	tatamia	30	30
перчатки	1	False	перчатки	28	28
hyperx stinger	1	False	hyperx stinger	30	30
гриндер	2	True	grinder	30	0
Материнская плата ASUS H110M-A/M.2/CSM Socket 1151 H110 2xDDR4 1xPCI-E 16x 2xPCI-E 1x 4 mATX Retail	1	False	Материнская плата ASUS H110M-A/M.2/CSM Socket 1151 H110 2xDDR4 1xPCI-E 16x 2xPCI-E 1x 4 mATX Retail	30	30
BSM-750U	1	False	BSM-750U	30	30
ATLANT 60У1010	1	False	ATLANT 60У1010	30	30
электрическая зубная щетка	12	False	электрическая зубная щетка	24	24
MSI Dominator Pro	1	False	MSI Dominator Pro	30	30
картридж	14	False	картридж	28	28
j5005	1	False	j5005	30	30
проекторы	15	False	проекторы	26	26
xiaomi smart	1	False	xiaomi smart	30	30
Lenovo Ideapad 330S 15	1	False	Lenovo Ideapad 330S 15	30	30
R14	2	False	R14	24	24
acer extensa 2519	2	False	acer extensa 2519	30	30
usb хабы и разветвители	12	False	usb хабы и разветвители	30	30
marinex M164577	1	False	marinex M164577	30	30
переходник 20на25.4	1	False	переходник 20на25.4	30	30
глазок	1	False	глазок	30	30
док станция для hdd	9	False	док станция для hdd	25	25
Карта памяти microSDHC UHS-I U3 KINGSTON Canvas React 32 ГБ	3	False	Карта памяти microSDHC UHS-I U3 KINGSTON Canvas React 32 ГБ	30	30
зерна	1	False	зерна	30	30
GIGABYTE Z390 AORUS PRO	1	False	GIGABYTE Z390 AORUS PRO	30	30
Отслеживание	2	False	Отслеживание	30	30
ADSL роутеры	5	False	ADSL роутеры	30	30
видеоглазок	2	False	видеоглазок	30	30
hp probook 440 g5	2	False	hp probook 440 g5	30	30
